number,miner,size,timestamp,totalDifficulty,baseFeePerGas,difficulty,gasLimit,gasUsed
13691179,0x829BD824B016326A401d083B33D092293333A830,34011,1637948866,35267900310181750071574,104618892870,10870745198088672,29970592,7918007
13691178,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,29120,1637948858,35267889439436551982902,110936877438,10865302435680278,29999887,8165829
13691177,0x829BD824B016326A401d083B33D092293333A830,26163,1637948849,35267878574134116302624,120418130462,10865164996726806,29970620,5546232
13691176,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,134822,1637948821,35267867708969119575818,109256578432,10875648308074186,29999915,27259012
13691175,0x829BD824B016326A401d083B33D092293333A830,1940,1637948820,35267856833320811501632,124422283845,10870203152737542,29970648,372957
13691174,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,99856,1637948816,35267845963117658764090,115599069497,10864760654870559,29941410,24111937
13691173,0x829BD824B016326A401d083B33D092293333A830,125412,1637948772,35267835098357003893531,103756812412,10880561538483223,29912200,28612185
13691172,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,45197,1637948764,35267824217795465410308,107708603750,10875113985279127,29912200,10566227
13691171,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,118212,1637948750,35267813342681480131181,95750055370,10874976546325655,29941410,29928641
13691170,0x2DaA35962A6D43EB54C48367b33d0B379C930E5e,51105,1637948725,35267802467704933805526,98986982000,10880151681435383,29912200,11043521
13691169,0x6EBaF477F83E055589C1188bCC6DDCCD8C9B131a,13984,1637948723,35267791587553252370143,109613071331,10869399594440467,29941238,3360388
13691168,0xCD458d7F11023556cC9058F729831a038Cb8Df9c,31849,1637948715,35267780718153657929676,119628069489,10863957488744445,29970505,4948994
13691167,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,176727,1637948696,35267769854196169185231,116809167100,10869127240826532,29999800,17895786
13691166,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,127644,1637948664,35267758985068928358699,103834075503,10879614425335300,29970533,29965720
13691165,0x829BD824B016326A401d083B33D092293333A830,68533,1637948649,35267748105454503023399,103405816409,10879476986381828,29941295,15466659
13691164,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,15961,1637948646,35267737225977516641571,113539270522,10874029962485737,29970562,4285712
13691163,0xEEa5B82B61424dF8020f5feDD81767f2d0D25Bfb,112623,1637948643,35267726351947554155834,105604867904,10868585596971244,29941324,23968979
13691162,0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8,106005,1637948620,35267715483361957184590,93871211549,10873757609975767,29970591,29970277
13691161,0xCD458d7F11023556cC9058F729831a038Cb8Df9c,4830,1637948607,35267704609604347208823,106115981198,10873620171022295,29941353,1150893
13691160,0xCD458d7F11023556cC9058F729831a038Cb8Df9c,73765,1637948600,35267693735984176186528,115515943887,10868176005503636,29970620,5230026
13691159,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,57816,1637948587,35267682867808170682892,118575669348,10868038566550164,29999915,11903487
